Month,City,Street,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Credit_Score,Has_Payday_Loan,Has_Credit_Builder_Loan,Has_Not_Specified_Loan,Has_Home_Equity_Loan,Has_Mortgage_Loan,Has_Personal_Loan,Has_Student_Loan,Has_Debt_Consolidation_Loan,Has_Auto_Loan,Has_Missing_Loan
June,Standhampton,Pine Street,27.0,Journalist,37605.04000000002,2868.753333,7.666666666666666,7.0,26.0,4.333333333333333,18.666666666666668,21.0,23.800000000000004,11.0,Bad,3541.533333333333,30.5532516,11.0,Yes,73.55969819,2,0,1,0,1,0,0,0,1,1,0
March,BadShire,Unknown,18.0,Unemployed,10203.98999999999,1119.3325,6.666666666666666,10.0,30.0,3.3333333333333335,31.666666666666668,8.0,8.53,11.333333333333332,Standard,1710.59,31.92354249,5.25,Yes,72.90376463000001,1,0,1,0,1,0,0,1,0,0,0
May,Lonton,Unknown,38.0,Accountant,14871.095000000001,1512.5313888,2.6666666666666665,4.0,7.0,2.0,8.333333333333334,1.9999999999999964,8.62,4.0,Good,522.7633333333333,32.59863754,16.916666666666668,No,58.205477970000004,3,0,0,0,1,1,0,0,0,0,0
February,Lonton,Penny Lane,47.0,Manager,70883.24,6433.491667,0.0,5.0,5.0,2.0,10.0,4.0,7.609999999999999,4.0,Good,807.52,29.51436776,21.5,No,422.3346781,3,0,0,1,0,0,0,0,0,1,0
Unknown,Standhampton,Memory Street,25.0,Architect,51548.56,4164.638611,8.0,5.0,8.0,4.0,35.0,8.0,3.8833333333333337,7.0,_,395.9466666666667,35.19392289,13.972222222222221,No,194.25209259999997,2,0,0,0,1,0,1,0,1,1,0
July,Standhampton,Pine Street,28.333333333333336,Unknown,101203.0,5197.094165333334,8.0,4.0,5.333333333333332,4.0,25.0,13.000000000000002,8.41,2.333333333333333,_,598.94,32.76567947666666,22.36111111111111,No,152.72104310000003,2,1,1,1,0,1,0,0,0,0,0
February,Standhampton,Old Street,45.0,Unknown,24034.61500000002,4134.604444333333,2.0,3.0,5.0,4.0,6.0,12.0,2.200000000000001,1.0,Good,231.57999999999993,33.75439428,23.916666666666668,NM,350.9631989,2,0,1,0,0,0,0,1,0,0,0
March,BadShire,King Street,48.0,Farmer,64874.08,9194.591111,2.6666666666666665,5.0,6.333333333333334,0.0,17.0,9.0,0.8900000000000006,3.0,Good,837.8699999999999,28.760437083333333,18.083333333333332,No,61.75238299,1,0,0,0,0,0,0,0,0,0,1
Unknown,BadShire,River Street,31.0,Mechanic,20101.36,1520.1133329999998,10.0,7.0,21.0,7.0,18.0,18.666666666666668,5.94,7.0,_,2987.9066666666668,35.77498703,16.916666666666668,Yes,191.9430688,1,0,1,1,1,0,0,1,1,1,0
August,Standhampton,Jubilee Street,25.333333333333332,Architect,14293.345000000001,897.1120833000004,7.333333333333333,5.0,10.0,5.0,16.0,10.0,19.383333333333333,4.0,_,310.51,30.83826518,7.0,Yes,65.77384210999998,2,0,1,1,0,1,0,0,0,1,0
April,Lonton,London Street,23.0,Lawyer,28769.520000000004,5220.033333333333,2.333333333333334,5.666666666666667,6.0,0.6666666666666665,20.0,15.0,9.39,4.0,Good,413.0799999999999,30.005905186666666,24.0,No,96.40778613000003,3,0,0,0,0,0,0,0,0,0,1
July,Standhampton,Grove Street,17.0,Architect,31163.09000000001,1897.193333,6.0,5.0,15.0,1.0,16.666666666666668,15.333333333333334,17.46,11.0,Standard,160.5,32.20352823,28.333333333333332,Yes,58.387120219999986,2,0,0,0,1,0,0,0,0,0,0
July,Unknown,Old Street,56.0,Journalist,103131.16,7769.456667,4.0,6.666666666666667,5.333333333333332,0.0,11.0,8.0,7.76,0.0,Standard,461.72,28.37735294,20.25,Yes,588.3712024,0,0,0,0,0,0,0,0,0,0,1
Unknown,Standhampton,Memory Street,38.0,Journalist,12070.845000000001,1088.9037499999995,8.0,5.0,8.0,4.0,18.0,12.0,2.96,1.0,Standard,746.1099999999999,22.58810616,28.583333333333332,Yes,114.40280869999998,2,0,0,0,0,0,0,0,0,0,1
April,BadShire,Park Street,39.0,Cleaner,18859.530000000013,2847.895,8.333333333333332,6.0,20.0,2.0,46.0,15.666666666666668,12.49,12.0,Standard,2114.88,36.89238187,11.583333333333334,Yes,81.8462833166667,1,0,0,0,0,1,0,0,0,1,0
March,Standhampton,Grove Street,40.0,Teacher,28458.416666666657,2532.445295,4.0,6.0,16.0,2.0,7.000000000000002,17.0,1.040000000000001,3.0,_,146.92000000000007,29.41056736,26.63888888888889,No,323.8203497,2,0,0,1,0,0,1,0,0,0,0
May,Lonton,New Street,44.0,Teacher,22681.991666666654,3323.486095233333,8.0,6.0,9.0,3.6666666666666665,13.0,17.0,8.79,4.0,Standard,413.8399999999999,30.220181883333332,22.75,No,45.46328967000005,3,0,1,1,1,0,0,1,0,0,0
February,Standhampton,Jubilee Street,26.0,Architect,105453.39,5394.446388666667,6.0,5.0,9.333333333333332,3.0,6.0,13.666666666666666,8.19,0.0,Standard,1156.8666666666666,37.58927368,18.833333333333332,NM,699.6529373,2,0,0,1,0,1,0,0,0,0,0
Unknown,Lonton,Baker Street,43.0,Entrepreneur,99902.37,8249.1975,3.0,6.0,1.0,2.0,7.000000000000002,1.9999999999999964,5.0,3.0,Good,446.72,31.08980659,15.75,No,206.46356035666668,3,0,1,0,0,0,0,1,0,0,0
April,BadShire,Lombard Street,24.0,Unknown,487120.1266666666,1770.481667,8.0,5.0,32.0,6.0,35.33333333333333,21.0,6.27,11.0,Bad,1935.65,37.11326586,9.333333333333334,Yes,10000.0,1,0,0,0,1,1,0,1,1,0,0
February,Standhampton,Grove Street,44.0,Teacher,30760.149999999994,1691.9015276666667,6.0,7.0,7.0,3.0,23.0,10.0,11.5,2.0,Standard,143.92000000000007,25.84914358,27.166666666666668,No,208.8199793,2,0,0,0,0,1,1,0,0,1,0
Unknown,BadShire,Old Street,29.0,Journalist,27952.466666666674,2553.644444666667,5.666666666666667,5.0,12.666666666666666,5.0,7.000000000000002,13.666666666666666,19.45,8.666666666666666,_,249.3599999999999,30.59713807,19.0,Yes,212.64351419999997,1,1,0,1,1,1,0,0,0,1,0
June,Lonton,London Street,46.0,Lawyer,170131.24,14153.60333,5.0,3.0,4.0,0.0,10.0,11.0,4.306666666666667,6.0,Good,798.78,29.29632878,28.47222222222222,No,10000.0,3,0,0,0,0,0,0,0,0,0,1
May,Unknown,Trafalgar Street,36.0,Cleaner,73376.94,5961.745,5.0,5.0,10.0,3.6666666666666665,5.0,14.666666666666668,14.443333333333332,6.0,Good,493.15,33.33279847666667,21.055555555555557,No,3451.2723082533334,1,0,0,1,1,0,1,0,0,0,0
August,Standhampton,Unknown,22.0,Architect,28045.820000000007,2346.7455556666664,7.0,7.0,11.0,7.0,23.0,9.0,10.94,8.0,Standard,1086.4266666666667,30.09091035,15.333333333333334,Yes,123.59546510000001,2,1,0,0,1,1,0,0,1,1,0
May,BadShire,Oak Street,32.0,Mechanic,66614.64,2247.1205554333333,6.666666666666666,4.0,17.666666666666668,7.0,22.0,7.0,14.933333333333334,10.0,Standard,1287.55,25.05385414,12.25,Yes,90.41948606,1,1,0,1,1,0,0,1,0,0,0
January,Unknown,Lombard Street,33.0,Writer,22398.485,1338.980833,6.666666666666666,8.0,16.0,6.0,46.0,23.0,13.066666666666666,9.0,Bad,2050.42,31.01711971,10.166666666666666,Yes,58.507995789999995,1,0,0,1,1,0,1,1,1,1,0
June,Unknown,Canal Street,30.0,Lawyer,35320.98999999999,2867.415833,0.0,2.0,2.0,0.0,7.666666666666666,7.333333333333336,5.88,3.0,_,905.62,30.67679285,26.333333333333332,No,38.99868072999993,3,0,0,0,0,0,0,0,0,0,1
August,BadShire,Queen Street,22.333333333333332,Writer,44402.273333333316,4388.491111,7.666666666666666,5.0,24.0,8.666666666666666,53.333333333333336,18.0,27.25,14.0,_,2547.753333333333,24.35578177,4.944444444444445,Yes,93.72606666000001,1,0,1,0,1,1,1,1,1,1,0
May,Standhampton,Unknown,24.333333333333332,Musician,7890.515000000014,3146.0923612333336,8.333333333333332,5.0,16.666666666666668,8.0,26.0,20.0,12.14,12.0,_,2983.4333333333334,32.697866579999996,15.0,Yes,48.34274957999992,2,1,1,1,0,1,1,1,1,0,0
April,Lonton,Baker Street,18.0,Doctor,140042.28,11399.19,2.6666666666666665,5.0,8.0,6.0,6.0,5.9999999999999964,5.26,5.666666666666667,Good,1438.91,39.73543691,16.5,No,234.6787581,3,1,0,1,1,0,0,1,0,0,0
March,Standhampton,High Street,30.0,Teacher,88574.43,7417.202499999999,4.0,5.0,7.666666666666667,1.6666666666666665,9.0,8.0,10.65,4.0,Good,504.1233333333332,32.477651843333334,16.333333333333332,NM,159.6059932,2,0,1,0,0,0,0,0,0,0,0
Unknown,Lonton,High Street,18.0,Journalist,45571.19,2395.611465,4.0,3.0,20.0,5.0,13.0,12.0,8.24,8.0,Standard,702.57,29.37839035,19.75,Yes,138.05704959999997,3,1,0,0,0,0,0,0,1,0,0
April,BadShire,Grove Street,36.0,Architect,16868.29666666666,1288.896667,8.0,7.0,28.333333333333336,8.0,41.0,16.0,29.489999999999995,8.0,Bad,3156.5233333333335,22.17260546,11.166666666666666,NM,109.5714461,1,1,0,1,1,1,0,1,1,0,0
Unknown,Standhampton,Quality Street,26.0,Journalist,15513.300000000003,1545.775,5.0,6.0,9.0,7.0,1.0,9.0,15.143333333333334,5.0,_,1976.34,36.91688112,14.416666666666666,Yes,48.50448313000004,2,0,0,1,1,1,0,1,0,0,0
February,BadShire,Oak Street,25.0,Unknown,14539.01000000001,1077.5841669999995,8.0,8.0,18.0,7.0,36.0,27.0,16.99,10.333333333333332,Bad,2685.69,25.08940861,12.0,NM,55.58237810999998,1,1,1,1,1,1,0,0,0,0,0
August,Unknown,Fleet Street,21.0,Journalist,11798.554999999993,1039.2129170000003,5.666666666666667,5.0,15.0,5.0,20.0,14.333333333333334,17.76,11.0,Standard,784.5,40.11107362,6.916666666666668,Yes,79.62206483333335,3,0,1,0,0,0,0,1,1,0,0
June,Standhampton,High Street,25.0,Journalist,142113.96,11903.83,6.0,4.0,17.0,3.0,21.333333333333332,12.0,18.1,9.0,_,1037.68,36.41980579,22.666666666666668,Yes,453.8353903666667,2,1,0,0,1,0,1,0,0,0,0
June,BadShire,Park Street,27.0,Cleaner,7531.8550000000105,892.9480555333334,6.0,8.333333333333334,18.0,7.0,38.0,23.0,21.1,6.0,Bad,4575.47,30.217213776666668,2.75,Yes,70.99415548999997,1,0,0,1,1,1,1,1,1,0,0
May,BadShire,Lombard Street,22.0,Unknown,7895.565000000002,911.9637500000003,5.0,10.0,34.0,5.0,8.0,14.0,8.7,15.0,Standard,2659.39,28.35748551,19.25,Yes,103.95742658333336,1,0,0,1,0,0,0,1,0,1,0
April,Standhampton,South Street,29.0,Mechanic,122710.12,10368.84333,3.0,6.0,3.0,3.0,18.0,12.0,2.74,3.0,_,1025.92,30.24907268,15.63888888888889,No,140.11722939999999,2,0,1,0,0,1,0,0,0,0,0
June,BadShire,Queen Street,44.0,Writer,38377.92000000001,3241.16,4.0,5.0,5.0,0.0,10.0,10.0,10.54,0.666666666666667,Good,565.28,32.648538710000004,31.666666666666668,NM,79.17199754,1,0,0,0,0,0,0,0,0,0,1
January,Standhampton,Unknown,38.0,Teacher,82583.61,6785.9675,6.0,4.0,12.666666666666666,3.0,22.666666666666668,16.0,18.51,4.0,_,1386.85,39.76734163,25.25,Yes,239.9261944,2,0,0,0,1,0,1,0,0,0,0
July,BadShire,Unknown,35.0,Writer,47493.11,4834.765,8.0,6.0,34.0,6.0,56.0,13.000000000000002,7.5,15.0,Bad,3298.626666666667,32.32621006,5.916666666666668,Yes,315.99840930000005,1,0,0,0,0,0,0,0,0,0,1
January,Standhampton,New Street,26.0,Journalist,51796.84,4365.403333,6.0,7.0,18.0,1.6666666666666665,10.0,18.0,7.54,2.0,_,645.39,33.46008444,31.833333333333332,Yes,91.15492390999998,2,0,0,0,0,0,0,0,0,0,1
May,Standhampton,Fleet Street,30.0,Journalist,49456.740000000005,5024.279444333333,7.0,6.0,17.0,2.333333333333333,19.0,9.0,12.07,1.0,Standard,885.5699999999999,34.20813667,17.75,Yes,255.8496812,2,1,0,0,0,0,0,1,0,0,0
January,Standhampton,Old Street,39.0,Architect,47390.28,3865.19,8.0,4.0,14.0,2.0,26.0,18.0,9.87,7.0,Standard,938.85,34.81148420666666,7.916666666666668,Yes,189.71823013666665,2,0,0,0,0,0,1,0,0,1,0
May,Standhampton,Memory Street,32.0,Journalist,23808.75,1993.0625,6.333333333333333,7.0,8.0,0.0,30.0,16.0,15.009999999999998,1.0,Standard,7.869999999999891,31.31883533,27.5,Yes,130.7878880633333,2,0,0,0,0,0,0,0,0,0,1
June,Standhampton,Grove Street,27.0,Journalist,72165.40333333332,6019.116944666666,3.0,6.0,2.0,3.0,7.000000000000002,4.333333333333336,4.37,4.0,Good,782.51,36.26670698,16.333333333333332,No,117.368586,2,0,0,1,0,0,1,0,0,0,0
August,BadShire,Grove Street,43.0,Teacher,110436.185,1490.5949999999998,1.0,4.0,13.333333333333332,1.0,28.666666666666664,9.0,-2.7699999999999996,3.3333333333333335,Good,334.6299999999999,35.797134953333334,21.25,No,162.4285572,1,0,0,0,0,0,0,0,0,0,1
May,Standhampton,High Street,27.0,Journalist,25290.869999999995,1868.5725,3.0,5.0,10.333333333333334,2.6666666666666665,13.666666666666666,16.666666666666668,14.703333333333333,4.666666666666667,Standard,340.64999999999986,30.30956534,21.583333333333332,Yes,146.42445529666662,2,0,0,0,0,1,0,1,0,0,0
July,Standhampton,New Street,46.0,Journalist,53688.13166666667,2571.476667,4.333333333333334,5.666666666666667,10.666666666666666,1.0,28.0,13.000000000000002,1.459999999999999,4.0,_,886.59,33.3537344,25.166666666666668,No,216.77788062333332,2,0,1,0,0,0,0,0,0,0,0
March,Standhampton,Pine Street,20.0,Architect,14176.214999999997,5086.758055666667,7.0,5.0,7.0,2.0,23.0,18.666666666666668,10.143333333333333,7.0,_,399.68000000000006,24.9018627,21.5,Yes,20.620565279999994,2,0,0,0,0,0,0,1,1,0,0
April,Standhampton,King Street,40.666666666666664,Mechanic,7795.540000000008,4205.3111111,10.0,6.0,17.666666666666668,6.0,60.0,25.0,5.1866666666666665,16.0,Bad,1990.69,33.48589194666667,18.833333333333332,Yes,94.77523206000001,2,1,1,0,1,0,0,0,1,0,0
August,BadShire,Queen Street,25.0,Unemployed,51711.95999999998,4094.33,7.0,7.0,24.0,6.333333333333333,58.0,21.0,8.95,17.0,Bad,2665.79,31.454664673333333,14.75,NM,189.3075063,1,1,0,1,0,0,0,1,1,0,0
July,Standhampton,Elm Street,25.333333333333332,Scientist,25042.690000000017,2208.890833,5.0,6.0,7.0,1.0,15.0,12.0,13.37,4.0,_,380.37,35.28831806,29.25,No,222.63998110000003,2,0,0,1,0,0,0,0,0,0,0
March,Lonton,London Street,26.0,Manager,128189.37,10390.4475,2.0,7.0,7.0,2.0,8.0,6.666666666666668,10.63,1.0,_,913.1,36.13049091,30.833333333333332,No,3715.523973,3,1,0,0,0,0,0,0,1,0,0
Unknown,Standhampton,Memory Street,32.666666666666664,Teacher,12498.945000000007,1173.5787500000001,3.3333333333333335,3.0,18.0,1.333333333333333,20.0,10.333333333333332,9.1,0.0,Standard,695.46,24.21897185,30.833333333333332,No,54.29722893000002,2,0,0,0,0,0,0,0,0,0,1
May,Unknown,Unknown,44.0,Journalist,38666.01999999999,3070.168333,3.0,4.333333333333334,6.0,1.0,15.0,12.666666666666666,3.589999999999999,3.0,Standard,1216.0,30.96494327,15.333333333333334,No,265.43491093333336,2,0,0,1,0,0,0,0,0,0,0
May,BadShire,Park Street,34.0,Farmer,68690.08,5588.173333,7.333333333333333,9.333333333333332,19.0,9.0,50.0,23.0,3.629999999999999,7.0,Bad,2101.25,38.72933133,19.75,Yes,137.6098894,1,1,1,1,0,1,0,0,1,0,0
August,BadShire,Trafalgar Street,49.0,Writer,76911.53,2444.580833,1.0,7.0,2.0,4.0,8.0,7.0,6.74,1.0,_,828.7,35.8184465,28.61111111111111,No,121.5804809,1,0,0,0,1,0,0,0,1,0,0
June,Standhampton,Imperial Street,43.0,Journalist,16750.820000000007,1252.901667,6.0,5.0,25.0,6.666666666666666,33.0,16.0,21.523333333333333,9.0,Bad,2765.09,37.11241534,10.083333333333334,Yes,53.45529382000001,2,0,0,0,0,1,1,1,0,1,0
June,BadShire,Grove Street,33.0,Teacher,34045.67666666668,4219.123055666667,6.333333333333333,6.0,32.0,5.0,50.0,9.0,12.8,8.0,Standard,2497.34,30.24906709,5.583333333333332,Yes,76.68731088999999,1,0,0,0,0,0,0,0,0,0,1
February,Standhampton,Fleet Street,26.0,Teacher,94387.20666666667,8974.8925,3.0,4.0,19.0,5.666666666666667,28.0,12.0,16.51,8.333333333333334,Standard,1262.11,25.63477627,12.166666666666666,Yes,614.4644611,2,0,1,1,0,1,0,0,0,1,0
February,Standhampton,Memory Street,39.333333333333336,Teacher,85481.48,7128.456667,6.0,5.0,15.0,1.0,8.0,14.0,12.73,1.0,_,889.35,33.79307171,16.88888888888889,No,179.3117476,2,0,0,0,0,0,0,0,0,0,1
Unknown,BadShire,Memory Street,29.0,Journalist,20456.350000000006,3244.9552776666665,7.0,10.0,15.0,9.0,28.0,18.0,8.58,9.666666666666666,Bad,4424.37,30.095446173333332,7.75,Yes,201.22227700000002,1,0,0,0,0,0,0,0,0,0,1
March,Standhampton,Pine Street,33.0,Journalist,26886.509999999995,4235.786389000001,5.0,3.0,9.0,5.666666666666667,16.0,10.333333333333332,14.213333333333335,5.666666666666667,Standard,1138.3766666666666,38.145415836666665,16.583333333333332,Yes,218.98607269999997,2,1,0,1,1,0,1,1,0,0,0
March,Unknown,Memory Street,35.333333333333336,Unknown,16748.190000000017,1252.6825,8.0,4.333333333333334,23.0,2.0,17.0,20.0,8.85,10.0,Standard,1586.54,30.89046194,16.75,Yes,10000.0,1,0,0,0,0,1,0,0,0,1,0
April,BadShire,Jubilee Street,30.666666666666668,Unknown,15589.339999999982,1005.1116670000001,8.666666666666666,8.0,33.0,8.0,41.0,25.0,4.03,12.0,Bad,2917.05,40.0750434,5.138888888888889,Yes,84.76910148000002,1,0,0,1,1,1,1,0,0,1,0
June,Standhampton,Imperial Street,29.333333333333332,Architect,45424.05999999998,3086.587361,3.0,6.0,6.0,2.0,16.0,11.0,2.33,1.6666666666666665,Standard,793.4233333333334,26.62354848,29.13888888888889,No,260.4624251,2,0,1,1,0,0,0,0,0,0,0
May,Standhampton,Quality Street,26.0,Teacher,29960.97,2240.7475,5.333333333333333,6.0,14.0,1.0,15.0,16.0,7.193333333333333,6.0,Standard,744.37,38.24963792,31.25,Yes,3402.5747562466668,2,0,0,0,1,0,0,0,0,0,0
April,Standhampton,North Street,42.0,Writer,178088.4,10412.154583333335,5.0,4.0,6.666666666666666,3.0,22.0,11.0,9.32,0.0,Good,676.1,30.7759882,18.5,No,180.33871349999998,2,1,0,0,0,0,0,0,1,1,0
January,Standhampton,Old Street,30.0,Teacher,34847.84000000001,3037.986667,2.0,4.333333333333334,6.0,1.0,3.0,4.0,5.42,2.0,Good,605.03,24.46403064,26.583333333333332,No,104.2918252,2,0,1,0,0,0,0,0,0,0,0
March,Lonton,Regent Street,35.666666666666664,Scientist,45192.12999999999,3609.11,5.333333333333333,5.0,11.0,1.6666666666666665,13.666666666666666,4.0,7.866666666666667,8.0,Good,674.01,40.78721003,15.333333333333334,No,10000.0,3,0,0,0,0,0,0,1,0,0,0
February,Lonton,Unknown,37.666666666666664,Manager,30365.12999999999,2353.4275,4.0,1.0,7.0,3.0,10.333333333333334,3.0,3.6799999999999997,3.0,Good,1224.77,35.41724883,27.833333333333332,No,118.97846211999996,3,1,0,1,1,0,0,0,0,0,0
April,BadShire,Fleet Street,34.0,Unknown,58295.16,4590.93,5.333333333333333,7.333333333333334,24.0,5.0,23.0,22.0,21.04,10.0,_,2543.04,33.73637408,17.166666666666668,Yes,163.69438380000003,1,0,0,1,0,0,0,0,1,1,0
August,BadShire,New Street,22.333333333333332,Teacher,19896.89,1434.0741670000002,5.0,4.0,20.0,3.3333333333333335,6.0,18.0,12.08,7.666666666666667,_,2235.81,31.3914592,14.333333333333334,Yes,530.56138565,1,0,0,0,0,1,1,0,1,0,0
April,Lonton,Elm Street,43.333333333333336,Doctor,130940.76,10918.73,1.0,4.0,9.666666666666668,0.0,1.0,3.552713678800501e-15,5.193333333333333,3.0,Good,1180.29,39.916950639999996,23.583333333333332,No,348.810212,3,0,0,0,0,0,0,0,0,0,1
Unknown,Standhampton,Grove Street,26.0,Journalist,22709.940000000002,2057.495,6.0,7.0,9.333333333333332,4.0,5.0,12.0,11.59,3.0,_,994.73,37.68434755,21.333333333333332,No,246.46423019999997,2,0,1,0,1,1,0,0,1,0,0
April,Standhampton,New Street,38.0,Journalist,31305.259999999995,3686.178148,5.0,6.0,11.0,0.0,6.666666666666668,12.333333333333334,6.27,1.0,Standard,639.6966666666667,38.01403877,28.916666666666668,No,92.19043743999998,2,0,0,0,0,0,0,0,0,0,1
August,Standhampton,Main Street,44.0,Unknown,30878.290000000008,827.7750000000001,7.0,10.0,18.0,6.0,40.0,15.000000000000002,15.5,14.0,_,2256.44,25.44776065,5.916666666666668,Yes,82.87632609000008,2,1,0,1,0,1,1,0,1,0,0
July,BadShire,Oak Street,39.666666666666664,Farmer,64118.72,2417.0955553333333,4.0,7.0,33.0,6.0,33.666666666666664,15.000000000000002,17.2,9.0,Standard,1675.0,23.4867978,12.75,Yes,133.62819589999998,1,1,0,0,0,0,0,1,1,1,0
January,BadShire,Trafalgar Street,38.0,Cleaner,14623.830000000002,1302.6524999999997,9.0,6.0,18.0,6.666666666666666,51.0,16.0,17.49,8.0,Bad,3120.15,32.544764236666666,9.333333333333332,Yes,13.921215450000034,1,1,1,0,0,0,1,1,0,1,0
April,BadShire,King Street,21.0,Musician,18001.589999999997,2522.891959933333,7.0,6.333333333333333,31.0,2.0,19.0,14.666666666666668,15.34,12.0,Bad,2204.1766666666667,33.2688431,19.916666666666668,NM,54.36157877666665,1,0,0,0,0,0,0,0,0,0,1
June,Standhampton,Jubilee Street,24.0,Architect,87974.28,6058.284444666667,5.0,8.0,10.0,2.0,6.0,655.6666666666667,17.5,4.0,_,835.8233333333333,30.43561475,19.25,No,138.40155787999998,2,0,0,0,1,0,0,0,0,1,0
March,Standhampton,Jubilee Street,23.0,Journalist,88761.62333333332,7582.135276666666,6.0,3.666666666666667,7.0,3.0,21.0,13.333333333333334,8.68,3.0,Standard,240.26999999999998,35.05570175333334,22.25,Yes,185.69592170000004,2,0,0,0,0,1,0,1,1,0,0
January,Standhampton,Fleet Street,36.0,Teacher,21826.179999999993,1579.848333,3.0,5.0,7.0,4.0,17.333333333333332,20.0,9.86,6.0,Standard,72.02999999999997,30.68232581,16.11111111111111,NM,87.0484501533333,2,0,0,1,1,1,1,0,0,0,0
August,Standhampton,Main Street,31.0,Cleaner,23214.259999999995,1151.395,5.0,5.0,2.0,4.0,17.666666666666668,8.0,8.99,2.0,Good,984.1066666666668,33.061503753333334,26.333333333333332,NM,152.02401779999997,2,0,1,0,1,0,1,0,0,1,0
May,Lonton,Downing Street,35.0,Scientist,9743.959999999992,889.9966666999994,8.0,7.0,4.0,4.0,20.0,11.0,9.98,0.0,Good,625.73,39.28776492,20.555555555555557,No,78.30198459333337,3,1,0,1,1,0,0,0,1,0,0
July,Lonton,Unknown,51.0,Engineer,43581.12999999999,3566.760833,4.333333333333334,4.333333333333334,9.0,3.0,14.0,3.0,8.633333333333333,2.0,Good,900.83,26.33896349,22.22222222222222,No,100.15565800000002,3,0,0,0,0,0,0,1,0,1,0
January,Unknown,Memory Street,55.0,Journalist,41810.61999999998,3765.218333,4.0,7.0,7.0,2.0,0.0,10.333333333333332,10.47,3.0,_,1219.91,33.72468732,22.97222222222222,No,119.96398536666663,2,0,0,0,0,0,1,0,0,0,0
Unknown,Standhampton,Unknown,37.666666666666664,Architect,61648.23999999999,4845.353333,10.0,8.0,15.0,8.0,38.0,18.0,22.28,13.0,Bad,4129.59,29.61082935,3.5,Yes,125.15242167666668,2,1,1,1,1,0,1,1,0,1,0
March,BadShire,North Street,35.0,Student,14293.899999999994,2914.965,10.0,5.333333333333333,27.0,7.0,44.0,10.0,7.14,8.0,Standard,2501.04,33.71456773,12.666666666666668,Yes,125.00193559999997,1,0,1,1,0,1,1,0,0,0,0
June,Standhampton,Jubilee Street,29.0,Teacher,62827.47,5441.6225,3.3333333333333335,7.0,16.0,1.0,16.0,15.0,10.77,4.0,Standard,1031.09,31.18708420666667,17.583333333333332,No,3424.6775232,2,0,1,0,0,0,0,0,0,0,0
April,BadShire,High Street,21.0,Architect,59977.98000000001,1594.8502777666667,8.333333333333332,10.0,27.0,7.0,38.0,22.0,19.17,10.0,Bad,4472.21,27.32673206,7.416666666666668,NM,357.8276034,1,0,0,0,0,0,0,0,0,0,1
January,BadShire,King Street,18.0,Artist,62160.869999999995,4162.107777666666,7.0,8.0,22.0,7.0,55.00000000000001,18.0,4.92,12.0,Bad,2264.21,26.635943323333333,14.666666666666666,Yes,335.38114040999994,1,1,1,0,1,0,0,0,0,1,0
May,Unknown,Main Street,25.0,Unemployed,1351999.7933333335,5089.881666666666,8.333333333333332,7.333333333333334,17.0,7.0,37.0,22.0,3.4099999999999993,10.0,Bad,2544.85,37.20319192,9.694444444444445,Yes,81.48416416999999,1,0,0,1,1,1,1,0,1,1,0
Unknown,Standhampton,High Street,35.0,Unknown,17818.600000000006,1659.8833330000002,3.0,6.0,14.0,1.0,25.0,15.0,8.463333333333333,3.0,Standard,1048.8333333333333,35.86086222,18.583333333333332,No,10000.0,2,0,0,0,0,0,0,0,0,0,1
May,Lonton,Regent Street,50.0,Developer,126923.2,10707.266663333334,0.0,5.0,2.0,2.0,15.0,6.666666666666668,6.090000000000001,1.0,Good,16.3599999999999,45.20336657,26.166666666666668,No,183.11346450000002,3,0,0,0,0,1,0,0,0,1,0
