Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Amount_invested_monthly,Credit_Score
48.0,41898.87,3669.5725,5.0,4.0,12.0,0.0,0.0,9.0,6.35,2.0,927.63,31.03924604,29.25,88.80586578,3
45.0,101607.27,8655.2725,4.0,5.0,10.0,4.0,7.0,2.0,0.63,7.0,1042.82,38.52251351,31.666666666666668,209.8403729,2
20.0,58729.36,5114.113333,4.0,3.0,15.0,5.0,6.0,19.0,19.48,5.0,1568.33,30.17056069,10.166666666666666,144.6693926,1
44.0,52110.56,4521.546667,6.0,5.0,19.0,1.0,12.0,19.0,19.2,1.0,1251.99,35.45354405,32.583333333333336,375.3954121,2
35.0,64721.58,5129.465,3.0,6.0,5.0,1.0,18.0,16.0,17.15,3.0,559.19,33.12094789,30.416666666666668,143.566288,2
35.0,64721.58,5129.465,3.0,6.0,5.0,1.0,18.0,14.0,10.15,3.0,559.19,23.72578561,30.583333333333332,470.1078821,2
20.0,33012.39,2793.0325,5.0,4.0,11.0,0.0,28.0,16.0,-1.0,2.0,917.25,28.36992944,28.916666666666668,352.1958274,3
36.0,60783.45,5104.2875,6.0,7.0,13.0,0.0,17.0,16.0,15.69,0.0,46.28,33.59508344,31.25,137.0415959,2
32.0,54378.51,4369.5425,6.0,10.0,15.0,5.0,47.0,25.0,1.61,10.0,1482.64,37.81217051,16.833333333333332,141.655894,1
36.0,35648.94,2742.745,7.0,3.0,7.0,2.0,15.0,13.0,9.34,3.0,1053.3,28.05745302,20.333333333333332,301.3177439,2
37.0,35648.94,2742.745,7.0,3.0,7.0,2.0,15.0,13.0,9.34,3.0,1053.3,37.61233642,20.833333333333332,200.0906399,2
18.0,38883.92,3163.326667,6.0,3.0,11.0,2.0,16.0,11.0,16.8,11.0,23.58,30.25844694,27.333333333333332,226.016053,1
18.0,38883.92,3163.326667,6.0,3.0,11.0,2.0,16.0,9.0,16.8,11.0,23.58,38.84851702,27.416666666666668,52.56441587,2
44.0,19595.95,1686.995833,7.0,8.0,16.0,9.0,47.0,28.0,6.44,8.0,1287.97,39.89859418,12.333333333333334,53.12838418,1
45.0,19595.95,1683.127517,7.0,8.0,16.0,9.0,47.0,25.0,6.44,8.0,1287.97,27.68085693,12.75,39.22738493,1
49.0,63362.6,5036.216667,4.0,6.0,15.0,1.0,18.0,13.0,16.57,2.0,302.87,39.22721234,21.083333333333332,108.458506,2
49.0,63362.6,5036.216667,4.0,6.0,15.0,1.0,18.0,16.0,16.57,6.0,302.87,28.52034922,21.333333333333332,270.9971331,2
36.0,50155.74,4312.645,4.0,7.0,18.0,6.0,20.0,13.0,17.14,9.0,2358.09,26.74229148,13.75,62.14919925,2
35.0,31780.12,2473.343333,10.0,6.0,24.0,4.0,59.0,19.0,7.9,10.0,1963.21,35.37102351,8.583333333333334,65.74948096,2
35.0,31780.12,2473.343333,10.0,6.0,24.0,4.0,60.0,17.0,6.9,10.0,1963.21,22.45100676,8.666666666666666,99.47323709,1
49.0,20455.28,1407.606667,4.0,4.0,2.0,4.0,15.0,8.0,6.92,2.0,426.13,36.84180026,22.666666666666668,169.5200593,1
49.0,20455.28,1407.606667,4.0,4.0,2.0,4.0,15.0,8.0,12.92,2.0,426.13,28.25289419,22.75,88.5364023,1
49.0,20455.28,1407.606667,4.0,4.0,2.0,4.0,14.0,8.0,6.92,5.0,426.13,26.64798578,22.916666666666668,149.2980943,1
30.0,15440.42,1496.701667,7.0,6.0,13.0,0.0,9.0,14.0,9.48,2.0,1277.85,39.8092735,18.833333333333332,108.2206434,2
24.0,40197.28,3415.773333,6.0,5.0,17.0,4.0,14.0,9.0,12.94,7.0,124.52,32.66147509,19.5,124.7083166,2
27.0,12498.945,1173.57875,5.0,3.0,18.0,4.0,18.0,11.0,9.1,0.0,695.46,22.75553999,30.75,81.91083681,2
37.0,108073.04,9117.086667,3.0,7.0,13.0,2.0,6.0,20.0,3.42,1.0,599.48,33.48495352,29.0,234.9159235,2
50.0,32297.67,2924.4725,6.0,5.0,2.0,4.0,26.0,13.0,5.64,4.0,1300.2,35.03691208,17.5,180.6251895,3
50.0,32297.67,2924.4725,6.0,5.0,2.0,4.0,26.0,13.0,8.64,4.0,1300.2,30.17507219,17.666666666666668,377.3986189,3
27.0,36631.98,3336.665,7.0,10.0,27.0,6.0,21.0,18.0,3.46,12.0,2257.71,37.51475231,17.916666666666668,71.39328909,1
44.0,44749.97,3452.164167,1.0,7.0,1.0,0.0,13.0,8.0,6.72,0.0,353.85,27.02753316,22.083333333333332,126.7586709,1
44.0,44749.97,3452.164167,1.0,7.0,1.0,0.0,13.0,6.0,6.72,0.0,353.85,27.59274122,22.166666666666668,59.14749045,1
36.0,54201.99,4535.8325,6.0,9.0,30.0,3.0,59.0,24.0,7.66,8.0,2339.06,33.04376212,8.583333333333334,217.0784534,1
38.0,78443.48,6358.956667,7.0,5.0,23.0,4.0,39.0,19.0,-0.63,6.0,1527.77,28.43972572,15.25,165.390355,1
39.0,78443.48,6358.956667,7.0,5.0,23.0,4.0,39.0,19.0,6.37,6.0,1527.77,24.70442855,15.833333333333334,528.7469053,1
36.0,89122.38,7241.865,3.0,4.0,14.0,5.0,6.0,8.0,23.64,8.0,281.84,31.86264923,8.25,942.5219641,2
38.0,20378.795,1428.232917,3.0,5.0,2.0,4.0,2.0,6.0,0.85,2.0,1438.9,31.89296766,15.583333333333334,49.84005092,2
38.0,20378.795,1428.232917,3.0,5.0,2.0,4.0,2.0,3.0,0.85,2.0,1438.9,32.22740808,15.666666666666666,160.3133905,2
40.0,17267.895,1639.99125,0.0,5.0,6.0,1.0,2.0,7.0,2.97,3.0,1292.69,30.32151059,22.25,34.37001281,2
36.0,94110.06,7920.505,4.0,7.0,9.0,4.0,27.0,12.0,8.59,0.0,1215.93,41.34365998,18.166666666666668,239.2659479,3
33.0,18849.55,1795.795833,7.0,10.0,32.0,5.0,47.0,15.0,5.23,12.0,2687.09,41.38873062,15.833333333333334,129.5999067,1
27.0,20355.43,1621.285833,7.0,7.0,26.0,6.0,31.0,17.0,3.47,9.0,1948.2,37.26156132,12.75,63.88261883,1
27.0,20355.43,1621.285833,7.0,7.0,26.0,6.0,31.0,16.0,3.47,14.0,1948.2,24.87254443,12.833333333333334,183.7667264,1
27.0,20355.43,1621.285833,7.0,7.0,26.0,6.0,30.0,15.0,3.47,14.0,1948.2,37.58440155,12.916666666666666,58.17273749,1
25.0,14444.875,1398.739583,1.0,4.0,11.0,4.0,5.0,7.0,9.56,3.0,1221.67,33.62981542,28.916666666666668,31.46255382,3
25.0,14444.875,1398.739583,1.0,4.0,11.0,4.0,5.0,7.0,9.56,3.0,1221.67,26.79489382,29.0,141.5438059,2
18.0,57544.23,4672.3525,9.0,5.0,30.0,6.0,41.0,23.0,23.63,10.0,4368.6,29.95473295,12.75,128.4410376,1
18.0,57544.23,4672.3525,9.0,5.0,30.0,6.0,41.0,22.0,23.63,10.0,4368.6,31.52959378,12.833333333333334,10000.0,2
25.0,71479.6,6184.633333,1.0,3.0,8.0,4.0,11.0,13.0,10.3,2.0,519.66,27.66420537,28.5,466.6348156,1
20.0,59986.0,4800.833333,2.0,2.0,1.0,1.0,8.0,0.0,8.54,3.0,275.56,35.42422585,20.416666666666668,487.2692913,3
40.0,19296.63,1820.0525,7.0,10.0,22.0,9.0,62.0,24.0,5.96,15.0,2530.46,27.15135265,9.916666666666666,198.785792,1
21.0,69078.64,5712.553333,9.0,5.0,30.0,2.0,60.0,16.0,26.9,12.0,2329.02,36.99956203,18.916666666666668,404.0227848,1
54.0,14726.775,1366.23125,7.0,6.0,1.0,0.0,8.0,9.0,6.64,2.0,442.21,30.34950517,15.333333333333334,138.101639,3
27.0,15843.23,1520.269167,8.0,6.0,17.0,6.0,10.0,16.0,16.46,8.0,1506.54,32.1944539,13.666666666666666,166.3752674,2
28.0,15843.23,1478.162834,8.0,6.0,17.0,6.0,10.0,14.0,16.46,8.0,1506.54,25.05759603,13.916666666666666,178.1706593,2
28.0,15843.23,1478.162834,8.0,6.0,17.0,6.0,10.0,16.0,16.46,8.0,1506.54,33.57162808,14.0,34.03103544,3
44.0,28300.37,2078.364167,5.0,5.0,9.0,3.0,15.0,10.0,4.69,1.0,1489.2,32.12631922,17.0,185.0498512,3
44.0,28300.37,2078.364167,5.0,5.0,9.0,3.0,10.0,10.0,2.69,1.0,1489.2,24.0047023,17.083333333333332,63.18387812,3
35.0,56952.63,5019.0525,9.0,9.0,27.0,8.0,52.0,22.0,28.88,8.0,2637.08,28.54770773,10.416666666666666,323.4947193,2
42.0,52266.76,4316.563333,8.0,6.0,11.0,3.0,11.0,18.0,10.8,8.0,140.69,31.0156034,16.583333333333332,101.2343343,3
43.0,26848.21,2022.350833,4.0,7.0,9.0,1.0,17.0,20.0,1.68,1.0,1476.59,37.92523622,18.833333333333332,39.93190795,3
53.0,116058.44,9503.536667,7.0,3.0,18.0,2.0,9.0,12.0,11.2,8.0,244.28,42.21597597,17.083333333333332,85.54312152,2
17.0,17291.27,1226.939167,10.0,9.0,20.0,8.0,26.0,15.0,-0.14,8.0,4231.86,23.81520657,7.666666666666667,82.67623503,2
17.0,17291.27,1226.939167,10.0,9.0,20.0,8.0,26.0,15.0,6.86,8.0,4231.86,29.73351333,7.916666666666667,139.4429861,1
34.0,10392.095,1127.007917,3.0,9.0,28.0,3.0,25.0,9.0,20.31,8.0,2684.33,33.1696423,15.5,66.40048019,1
28.0,101066.4,8547.2,4.0,4.0,12.0,2.0,24.0,8.0,12.35,6.0,1461.27,28.2729576,27.666666666666668,160.140266,2
28.0,101066.4,8547.2,4.0,4.0,12.0,2.0,24.0,8.0,12.35,6.0,1461.27,42.75885796,27.75,57.4242653,2
38.0,96960.21,7934.0175,6.0,4.0,8.0,0.0,24.0,14.0,4.52,2.0,1144.73,31.83321965,21.916666666666668,440.9981581,2
38.0,96960.21,7934.0175,6.0,4.0,8.0,0.0,20.0,14.0,6.52,6.0,1144.73,42.22286357,22.166666666666668,164.143853,2
37.0,19718.92,1676.243333,10.0,9.0,19.0,6.0,23.0,11.0,12.92,12.0,2057.56,34.43608369,16.25,144.3776629,2
37.0,19718.92,1510.734788,10.0,9.0,19.0,6.0,22.0,11.0,12.92,13.0,2057.56,37.32177676,16.5,55.25458317,1
31.0,19334.83,1721.235833,8.0,6.0,31.0,5.0,19.0,16.0,24.35,7.0,3305.69,35.01129443,5.25,91.59484435,1
22.0,16844.13,1156.6775,2.0,7.0,6.0,0.0,6.0,5.0,9.34,5.0,1269.39,23.37017707,33.25,132.2272771,2
22.0,16844.13,1156.6775,2.0,7.0,6.0,0.0,1.0,7.0,9.34,5.0,1269.39,34.54285262,33.333333333333336,124.4029342,2
44.0,122161.96,10153.16333,7.0,5.0,15.0,4.0,7.0,22.0,14.15,7.0,1316.32,28.90580818,14.166666666666666,743.3615192,2
34.0,49056.09,4254.0075,7.0,8.0,19.0,3.0,32.0,20.0,10.29,12.0,1336.77,40.9497145,6.416666666666667,149.0579137,1
34.0,49056.09,4037.299792,7.0,8.0,19.0,3.0,27.0,20.0,6.29,12.0,1336.77,25.08304284,6.833333333333333,284.6174299,2
55.0,72579.72,5916.31,6.0,6.0,20.0,0.0,29.0,10.0,7.97,3.0,314.2,37.13958464,19.583333333333332,256.8788855,2
21.0,101978.19,8422.1825,5.0,7.0,2.0,4.0,5.0,4.0,10.42,0.0,1361.83,36.57130382,29.75,10000.0,2
53.0,60180.09,5218.0075,7.0,7.0,17.0,3.0,28.0,15.0,8.34,1.0,1293.89,37.73195488,27.666666666666668,382.8747817,2
35.0,11938.1,1197.841667,6.0,4.0,20.0,4.0,5.0,15.0,9.54,3.0,593.33,36.65818279,24.333333333333332,35.448776,2
23.0,109323.4,9180.283333,5.0,3.0,10.0,4.0,8.0,12.0,8.02,7.0,365.39,33.92693198,27.333333333333332,319.7506639,2
47.0,28227.45,2401.2875,2.0,5.0,2.0,2.0,0.0,6.0,9.66,1.0,256.96,37.5555325,30.333333333333332,32.33226769,1
47.0,28227.45,2401.2875,2.0,5.0,2.0,2.0,0.0,6.0,9.66,1.0,256.96,38.25987816,30.416666666666668,34.54317554,1
41.0,129299.0,10765.91667,1.0,2.0,6.0,0.0,13.0,0.0,1.24,1.0,736.18,35.65878989,31.083333333333332,113.3887504,3
41.0,129299.0,10765.91667,1.0,2.0,6.0,0.0,11.0,1.0,1.24,6.0,736.18,30.48463356,31.25,291.4898772,3
29.0,7112.665,753.7220833,9.0,8.0,16.0,6.0,22.0,22.0,27.68,12.0,4649.87,24.68667701,7.166666666666667,15.64694436,2
25.0,81287.66,6550.971667,0.0,3.0,11.0,4.0,11.0,4.0,6.52,1.0,1342.05,33.33244625,26.416666666666668,369.2569993,3
25.0,81287.66,6550.971667,0.0,3.0,11.0,4.0,10.0,3722.0,7.52,1.0,1342.05,38.31801947,26.583333333333332,265.0574847,3
18.0,32989.45,2637.120833,5.0,3.0,2.0,4.0,7.0,0.0,2.47,0.0,40.48,31.19955751,16.166666666666668,28.60593194,3
49.0,26326.96,2114.913333,4.0,5.0,13.0,3.0,22.0,18.0,5.25,0.0,640.91,35.82786224,15.333333333333334,72.41450463,2
49.0,26326.96,2114.913333,4.0,5.0,13.0,3.0,22.0,18.0,5.25,4.0,640.91,33.8390783,15.583333333333334,129.9612048,2
32.0,58892.86,5106.738333,3.0,4.0,17.0,3.0,17.0,22.0,14.65,6.0,666.0,33.62234555,33.0,118.6766373,2
32.0,58892.86,5106.738333,3.0,4.0,17.0,3.0,18.0,20.0,14.65,7.0,666.0,29.71676096,33.25,213.8312235,2
34.0,61614.58,5325.548333,5.0,5.0,10.0,2.0,17.0,18.0,19.41,4.0,1047.98,31.46166946,19.75,44.71502806,2
40.0,7919.535,875.96125,3.0,10.0,23.0,6.0,25.0,15.0,10.49,6.0,2498.07,25.51629602,15.666666666666666,10000.0,1
40.0,7919.535,875.96125,3.0,10.0,23.0,6.0,25.0,13.0,17.49,6.0,2498.07,34.04834284,16.166666666666668,80.21307606,2
41.0,7919.535,875.96125,3.0,10.0,23.0,6.0,25.0,15.0,17.49,8.0,2498.07,33.23440835,16.25,10000.0,1
21.0,107864.34,8852.695,4.0,5.0,20.0,7.0,8.0,9.0,11.32,9.0,24.17,26.00975993,6.666666666666667,216.5935007,2
48.0,102085.2,8751.1,8.0,3.0,1.0,3.0,15.0,16.0,0.51,3.0,263.7,25.0477565,26.833333333333332,296.4069084,2
49.0,102085.2,8751.1,8.0,3.0,1.0,3.0,19.0,14.0,0.51,3.0,263.7,40.78778905,27.083333333333332,182.5313213,2
39.0,58380.6,4891.05,7.0,5.0,27.0,4.0,58.0,19.0,9.94,11.0,1494.92,29.13284333,9.333333333333334,10000.0,1
39.0,58380.6,4891.05,7.0,5.0,27.0,4.0,58.0,19.0,9.94,12.0,1494.92,28.59400449,9.5,389.2774882,2
27.0,20707.77,1610.6475,8.0,5.0,34.0,7.0,5.0,11.0,14.3,7.0,1520.82,24.59033268,15.833333333333334,154.4577091,1
27.0,20707.77,1610.6475,8.0,5.0,34.0,7.0,5.0,13.0,14.3,10.0,1520.82,26.72119379,15.916666666666666,18.78738751,1
27.0,20707.77,1610.6475,8.0,5.0,34.0,7.0,3.0,11.0,14.3,10.0,1520.82,24.66569129,16.166666666666668,10000.0,2
30.0,106879.71,8676.6425,1.0,4.0,11.0,4.0,12.0,7.0,2.31,7.0,1057.95,31.80741757,31.75,895.29993,2
31.0,20501.72,1619.476667,7.0,9.0,16.0,8.0,45.0,12.0,5.97,8.0,2024.36,24.15213834,15.25,164.4780973,1
35.0,59125.84,4933.153333,0.0,6.0,2.0,1.0,5.0,9.0,1.18,5.0,53.9,26.00125796,28.416666666666668,180.0659078,3
21.0,131844.32,10874.02667,6.0,3.0,10.0,1.0,5.0,18.0,14.31,5.0,398.2,25.10053857,7.416666666666667,1214.341638,2
18.0,14733.99,1462.8325,10.0,8.0,28.0,5.0,17.0,13.0,19.97,12.0,2500.42,25.86414711,17.75,90.25151711,1
34.0,22311.99,1577.3325,4.0,5.0,4.0,3.0,13.0,2.0,8.27,6.0,104.09,34.5120005,29.083333333333332,10000.0,3
34.0,22311.99,1577.3325,4.0,5.0,4.0,3.0,14.0,2.0,8.27,6.0,104.09,29.30286271,29.416666666666668,151.5361932,2
42.0,20204.27,1847.689167,4.0,5.0,19.0,2.0,18.0,9.0,16.5,7.0,335.04,35.11048919,19.583333333333332,160.8810963,2
24.0,1527985.0,6196.73,9.0,8.0,31.0,4.0,19.0,23.0,0.56,11.0,1961.29,39.14995181,7.166666666666667,49.96127622,1
24.0,74576.76,6196.73,9.0,8.0,31.0,4.0,23.0,21.0,0.56,11.0,1961.29,39.09547785,7.666666666666667,115.6092022,1
45.0,23882.98,2271.248333,4.0,3.0,11.0,1.0,9.0,17.0,10.91,6.0,315.1,28.9464902,16.5,115.6563572,1
35.0,8858.405,1022.200417,6.0,8.0,26.0,2.0,27.0,5.0,9.99,11.0,2431.08,28.16554183,14.416666666666666,20.99296114,2
20.0,34500.97,3046.080833,5.0,1.0,3.0,4.0,3.0,8.0,4.4,3.0,1334.54,37.7471451,20.5,246.9102642,3
25.0,14154.255,1467.52125,5.0,7.0,14.0,4.0,23.0,9.0,3.9,5.0,700.09,33.35787422,30.333333333333332,83.18689947,2
51.0,11513.045,864.4204167,6.0,6.0,13.0,4.0,23.0,13.0,7.9,0.0,1418.26,32.10159803,31.916666666666668,18.48521644,2
51.0,11513.045,864.4204167,6.0,6.0,13.0,4.0,24.0,13.0,7.9,0.0,1418.26,35.42814758,32.0,68.9278882,2
51.0,11513.045,864.4204167,6.0,6.0,13.0,4.0,23.0,13.0,12.9,0.0,1418.26,28.80509245,32.333333333333336,87.29530362,2
16.0,101853.6,8207.8,4.0,6.0,16.0,3.0,30.0,11.0,9.36,11.0,905.08,20.88008193,17.25,971.834999,3
38.0,40925.46,3152.455,5.0,5.0,31.0,2.0,30.0,12.0,14.12,12.0,1490.42,33.90246527,16.0,190.921893,1
39.0,40925.46,3152.455,5.0,5.0,31.0,2.0,30.0,8.0,14.12,12.0,1490.42,37.06777106,16.416666666666668,125.6869259,1
21.0,38840.78,3431.731667,4.0,7.0,21.0,2.0,12.0,9.0,16.72,9.0,1442.28,35.06967134,5.833333333333333,83.9195084,2
17.0,39277.22,3117.101667,7.0,7.0,27.0,5.0,41.0,15.0,23.59,10.0,2801.32,32.1759905,5.0,369.1647799,1
30.0,176956.6,14880.38333,3.0,5.0,4.0,1.0,2.0,10.0,9.77,0.0,116.94,35.34191829,30.333333333333332,214.8287522,3
38.0,56545.44,4619.12,8.0,8.0,27.0,7.0,41.0,24.0,3.04,10.0,2493.18,29.20770212,13.5,438.5171871,2
39.0,33960.07,3080.005833,1.0,5.0,11.0,1.0,6.0,6.0,4.23,2.0,482.5,33.25074241,25.5,137.476687,2
39.0,33960.07,3080.005833,1.0,5.0,11.0,1.0,5.0,6.0,-1.77,2.0,482.5,28.88301305,25.75,92.04061844,3
28.0,31500.55,2665.045833,1.0,4.0,6.0,0.0,14.0,11.0,4.79,1.0,861.13,35.39252233,18.916666666666668,63.6733395,2
28.0,31500.55,2665.045833,1.0,4.0,6.0,0.0,8.0,10.0,4.79,1.0,861.13,34.84707919,19.0,208.6507328,1
35.0,108472.35,9233.3625,5.0,7.0,2.0,4.0,15.0,14.0,0.57,3.0,1351.42,34.14742801,23.333333333333332,611.8662047,3
35.0,108472.35,9233.3625,5.0,7.0,2.0,4.0,15.0,14.0,-3.43,3.0,1351.42,34.63581504,23.416666666666668,356.2639539,3
36.0,108472.35,9233.3625,5.0,7.0,2.0,4.0,12.0,13.0,0.57,3.0,1351.42,30.39462666,23.583333333333332,1120.280906,3
18.0,58477.59,5005.1325,10.0,8.0,19.0,6.0,33.0,16.0,26.44,8.0,4896.77,35.93773245,2.25,10000.0,2
18.0,58477.59,5005.1325,10.0,8.0,19.0,6.0,37.0,13.0,30.44,8.0,4896.77,31.59743101,2.3333333333333335,186.2396508,2
30.0,42032.76,3569.73,0.0,4.0,6.0,1.0,25.0,7.0,5.11,7.0,626.72,24.63112313,23.333333333333332,83.13504756,1
43.0,15599.95,1024.995833,10.0,9.0,21.0,9.0,39.0,22.0,26.24,10.0,4397.24,28.97439864,10.416666666666666,82.00060593,2
43.0,15599.95,1024.995833,10.0,9.0,21.0,9.0,44.0,21.0,26.24,12.0,4397.24,22.47808879,10.833333333333334,126.8393084,2
44.0,44046.21,3466.5175,7.0,7.0,21.0,7.0,18.0,15.0,15.88,9.0,2709.07,34.61040911,13.0,77.95132254,3
36.0,31795.48,2895.623333,8.0,9.0,15.0,9.0,18.0,26.0,7.47,12.0,4791.08,25.42449991,7.25,194.8936215,1
36.0,31795.48,2895.623333,8.0,9.0,15.0,9.0,18.0,24.0,1.47,12.0,4791.08,34.60634873,7.583333333333333,287.2476319,1
14.0,9834.755,565.5629167,7.0,10.0,29.0,7.0,60.0,17.0,4.85,11.0,3651.67,35.28454891,7.666666666666667,32.95226437,2
25.0,58782.24,4635.52,8.0,9.0,24.0,6.0,48.0,24.0,29.09,13.0,2671.29,29.56250612,11.5,328.4116894,1
53.0,42359.24,3756.936667,7.0,5.0,11.0,0.0,25.0,19.0,8.82,4.0,164.09,30.6691585,24.916666666666668,139.1474887,2
19.0,41191.6,3384.633333,0.0,3.0,4.0,1.0,2.0,8.0,4.55,3.0,801.66,34.17300213,17.916666666666668,321.5519078,2
19.0,41191.6,3384.633333,0.0,3.0,4.0,1.0,2.0,8.0,4.55,3.0,801.66,23.05833015,18.333333333333332,324.6796206,3
22.0,28491.46,2273.288333,9.0,7.0,25.0,7.0,49.0,21.0,12.6,10.0,3603.74,28.49506505,6.333333333333333,136.0367549,2
22.0,28491.46,2273.288333,9.0,7.0,25.0,7.0,46.0,20.0,16.6,14.0,3603.74,26.92542657,6.5,80.88108591,2
22.0,28491.46,2273.288333,9.0,7.0,25.0,7.0,51.0,21.0,18.6,14.0,3603.74,38.22100988,6.833333333333333,122.8028946,2
26.0,19982.93,1651.244167,3.0,4.0,11.0,0.0,20.0,8.0,3.11,2.0,504.15,34.58454677,33.333333333333336,107.8162193,2
26.0,19982.93,1651.244167,3.0,4.0,11.0,0.0,20.0,10.0,9.11,2.0,504.15,31.22130812,33.416666666666664,16.85164595,3
45.0,9766.965,800.91375,8.0,10.0,20.0,6.0,36.0,24.0,4.86,8.0,2223.4,39.3101528,8.166666666666666,82.0674581,2
45.0,9925.3,761.1083333,9.0,7.0,32.0,7.0,15.0,15.0,10.7,11.0,3083.14,25.91664102,14.0,75.7086474,1
35.0,84721.6,6943.133333,4.0,6.0,10.0,6.0,9.0,7.0,19.55,5.0,377.05,23.91126731,11.0,456.2304367,2
23.0,7152.2,665.0166667,8.0,5.0,30.0,7.0,8.0,9.0,8.67,12.0,2004.55,35.66882394,10.75,38.06396853,2
48.0,41715.11,3395.259167,0.0,4.0,4.0,0.0,11.0,11.0,10.09,4.0,1494.8,24.48492338,33.333333333333336,70.76603587,2
19.0,84621.39,7171.7825,0.0,4.0,2.0,0.0,3.0,5.0,7.7,4.0,66.51,33.71689907,20.75,571.0135009,3
28.0,11372.9,1174.741667,6.0,6.0,6.0,0.0,28.0,9.0,13.91,4.0,716.67,24.22577224,16.416666666666668,74.00775819,2
28.0,11372.9,1174.741667,6.0,6.0,6.0,0.0,23.0,9.0,13.91,4.0,716.67,29.17680671,16.666666666666668,119.8524093,2
34.0,21509.645,1639.470417,4.0,1.0,4.0,1.0,4.0,4.0,5.77,4.0,73.61,38.28739501,29.25,10000.0,3
35.0,15364.1,1530.341667,8.0,10.0,20.0,5.0,41.0,14.0,1.57,14.0,2639.72,32.67137947,18.0,73.03931836,1
36.0,15364.1,1530.341667,8.0,10.0,20.0,5.0,41.0,20.0,1.57,14.0,2639.72,34.56695487,18.083333333333332,10000.0,1
36.0,15364.1,1530.341667,8.0,10.0,20.0,5.0,39.0,16.0,1.57,14.0,2639.72,29.79170849,18.166666666666668,141.4991866,1
37.0,18431.8,1543.983333,7.0,5.0,4.0,4.0,33.0,12.0,4.59,0.0,1405.43,33.46893614,29.083333333333332,208.3695131,1
37.0,18431.8,1543.983333,7.0,5.0,4.0,4.0,29.0,11.0,4.59,5.0,1405.43,28.33518544,29.5,137.9109202,1
30.0,10622.485,722.2070833,6.0,4.0,8.0,4.0,19.0,13.0,9.31,1.0,1335.49,27.60762819,15.5,31.17141493,2
38.0,28286.24,2273.186667,4.0,7.0,7.0,1.0,21.0,10.0,10.99,4.0,1406.94,32.3428863,29.583333333333332,271.2492076,2
43.0,10100.48,1129.706667,9.0,10.0,29.0,7.0,26.0,17.0,9.89,8.0,4336.68,27.24352521,12.5,99.24770778,1
20.0,67867.24,5389.603333,7.0,3.0,14.0,4.0,6.0,17.0,14.6,8.0,706.85,34.84525106,16.25,688.7999582,2
21.0,19998.33,1810.5275,8.0,6.0,12.0,3.0,17.0,18.0,12.44,2.0,1035.7,38.14355224,15.416666666666666,36.00365451,2
37.0,109563.36000000002,9271.28,4.0,3.0,9.0,1.0,0.0,12.0,3.74,6.0,214.57,39.5235304,24.916666666666668,126.8733719,2
36.0,33580.53,2667.3775,8.0,7.0,19.0,1.0,14.0,12.0,11.78,7.0,517.32,39.41032289,20.166666666666668,10000.0,2
38.0,73826.31,5929.1925,3.0,7.0,15.0,3.0,5.0,13.0,14.46,3.0,442.03,25.8005868,30.166666666666668,245.3064426,2
23.0,7123.915,756.6595833,4.0,6.0,19.0,4.0,5.0,11.0,17.24,9.0,1380.44,37.11524726,20.083333333333332,95.48392808,1
35.0,38631.06,3046.255,5.0,3.0,9.0,0.0,27.0,13.0,11.75,4.0,1168.71,24.47786444,18.5,290.4013379,2
34.0,10732.78,1117.398333,6.0,6.0,15.0,2.0,16.0,15.0,8.24,6.0,915.78,32.13000421,16.25,40.81918904,2
36.0,36047.13,3115.9275,1.0,7.0,9.0,4.0,14.0,4.0,0.3,2.0,1242.1,34.86739792,23.75,31.21545134,2
37.0,36047.13,3115.9275,1.0,7.0,9.0,4.0,11.0,3.0,6.3,2.0,1242.1,31.73257571,23.916666666666668,329.0411855,1
37.0,36047.13,3115.9275,1.0,7.0,9.0,4.0,11.0,4.0,6.3,2.0,1242.1,28.54376137,24.083333333333332,234.1550145,1
48.0,61630.4,5075.866667,5.0,7.0,3.0,3.0,13.0,5.0,1.26,3.0,1274.09,27.26109836,31.75,113.2657442,1
48.0,61630.4,5075.866667,5.0,7.0,3.0,3.0,13.0,5.0,2.26,3.0,1274.09,39.747005,31.833333333333332,290.9881977,1
36.0,11840.105,763.6754167,7.0,4.0,20.0,2.0,7.0,13.0,19.25,2.0,1259.92,38.37367411,21.833333333333332,45.63714826,2
43.0,18922.23,1801.8525,7.0,7.0,33.0,4.0,57.0,13.0,17.07,10.0,1328.22,27.30432815,10.0,224.1293555,1
53.0,85023.9,7109.325,2.0,7.0,7.0,2.0,22.0,12.0,4.38,8.0,1342.78,39.44840122,33.333333333333336,358.5775229,1
53.0,85023.9,7109.325,2.0,7.0,7.0,2.0,27.0,9.0,4.38,8.0,1342.78,35.41826364,33.416666666666664,138.6460099,1
26.0,42062.81,3372.234167,1.0,5.0,5.0,3.0,12.0,7.0,10.88,2.0,93.73,26.82111205,17.833333333333332,69.41019635,2
38.0,115012.4,9838.366667,1.0,1.0,8.0,2.0,15.0,5.0,1.13,1.0,306.9,28.51683171,32.5,515.9600318,3
38.0,115012.4,9838.366667,2.0,2.0,8.0,2.0,18.0,7.0,1.13,1.0,306.9,30.38845492,32.666666666666664,113.3364413,3
